,Year,Wteam,Lteam,prob,WTeamName,LTeamName
92,2018.0,1112.0,1267.0,0.9230021455379309,Arizona,Marshall
93,2018.0,1112.0,1274.0,0.5980267171102281,Arizona,Miami FL
94,2018.0,1112.0,1276.0,0.6439526899324125,Arizona,Michigan
95,2018.0,1112.0,1277.0,0.7886211505562166,Arizona,Michigan St
96,2018.0,1112.0,1281.0,0.7520251099670242,Arizona,Missouri
97,2018.0,1112.0,1285.0,0.986832339477283,Arizona,Montana
98,2018.0,1112.0,1293.0,0.9643273199474458,Arizona,Murray St
99,2018.0,1112.0,1300.0,0.9973273695325618,Arizona,NC Central
100,2018.0,1112.0,1301.0,0.5836182253669704,Arizona,NC State
101,2018.0,1112.0,1305.0,0.7585423154520307,Arizona,Nevada
102,2018.0,1112.0,1308.0,,Arizona,New Mexico St
103,2018.0,1112.0,1314.0,0.521148358347547,Arizona,North Carolina
104,2018.0,1112.0,1326.0,0.7876100475009777,Arizona,Ohio St
105,2018.0,1112.0,1328.0,0.7599844577932932,Arizona,Oklahoma
106,2018.0,1112.0,1335.0,0.983526693644697,Arizona,Penn
107,2018.0,1112.0,1344.0,0.7508036131307636,Arizona,Providence
108,2018.0,1112.0,1345.0,0.7127080380295978,Arizona,Purdue
109,2018.0,1112.0,1347.0,0.9967271941078729,Arizona,Radford
110,2018.0,1112.0,1348.0,0.8402477098559339,Arizona,Rhode Island
111,2018.0,1112.0,1355.0,0.9746435469612277,Arizona,S Dakota St
112,2018.0,1112.0,1361.0,0.5435477989342857,Arizona,San Diego St
113,2018.0,1112.0,1371.0,0.7369974901738504,Arizona,Seton Hall
114,2018.0,1112.0,1372.0,0.995324115479956,Arizona,SF Austin
115,2018.0,1112.0,1382.0,0.8585469578589113,Arizona,St Bonaventure
116,2018.0,1112.0,1393.0,0.7869475931412164,Arizona,Syracuse
117,2018.0,1112.0,1395.0,0.8274113096756109,Arizona,TCU
118,2018.0,1112.0,1397.0,0.6909961667234955,Arizona,Tennessee
119,2018.0,1112.0,1400.0,0.761709639839134,Arizona,Texas
120,2018.0,1112.0,1401.0,0.7790746349948197,Arizona,Texas A&M
121,2018.0,1112.0,1403.0,0.5497457719694141,Arizona,Texas Tech
122,2018.0,1112.0,1411.0,0.9973430486108961,Arizona,TX Southern
123,2018.0,1112.0,1417.0,0.807227865882114,Arizona,UCLA
124,2018.0,1112.0,1420.0,0.9891207728657113,Arizona,UMBC
125,2018.0,1112.0,1422.0,0.3634409373527812,Arizona,UNC Greensboro
126,2018.0,1112.0,1437.0,0.4269367851838569,Arizona,Villanova
127,2018.0,1112.0,1438.0,0.18036800685292315,Arizona,Virginia
128,2018.0,1112.0,1439.0,0.5967376903949889,Arizona,Virginia Tech
129,2018.0,1112.0,1452.0,0.5789835530596377,Arizona,West Virginia
130,2018.0,1112.0,1455.0,0.7864967996302115,Arizona,Wichita St
131,2018.0,1112.0,1460.0,0.9983867904857253,Arizona,Wright St
132,2018.0,1112.0,1462.0,0.5490424749395802,Arizona,Xavier
133,2018.0,1113.0,1116.0,0.8558683971092774,Arizona St,Arkansas
134,2018.0,1113.0,1120.0,0.856971829687663,Arizona St,Auburn
135,2018.0,1113.0,1137.0,0.9977703174610539,Arizona St,Bucknell
136,2018.0,1113.0,1138.0,0.9994930877058824,Arizona St,Buffalo
137,2018.0,1113.0,1139.0,0.9008678428520943,Arizona St,Butler
138,2018.0,1113.0,1153.0,0.8109655660977761,Arizona St,Cincinnati
139,2018.0,1113.0,1155.0,0.784745562544997,Arizona St,Clemson
140,2018.0,1113.0,1158.0,0.9984560520342769,Arizona St,Col Charleston
141,2018.0,1113.0,1166.0,0.8877421535616975,Arizona St,Creighton
142,2018.0,1113.0,1168.0,,Arizona St,CS Fullerton
143,2018.0,1113.0,1172.0,0.9006325546677619,Arizona St,Davidson
144,2018.0,1113.0,1181.0,0.6225381660356477,Arizona St,Duke
145,2018.0,1113.0,1196.0,0.7591014243966425,Arizona St,Florida
146,2018.0,1113.0,1199.0,0.6980581740603029,Arizona St,Florida St
147,2018.0,1113.0,1209.0,,Arizona St,Georgia St
148,2018.0,1113.0,1211.0,0.8106186919998801,Arizona St,Gonzaga
149,2018.0,1113.0,1222.0,0.7736019127865552,Arizona St,Houston
150,2018.0,1113.0,1233.0,0.9984835908764476,Arizona St,Iona
151,2018.0,1113.0,1242.0,0.4514628790065861,Arizona St,Kansas
152,2018.0,1113.0,1243.0,0.888949529658052,Arizona St,Kansas St
153,2018.0,1113.0,1246.0,0.84370339494921,Arizona St,Kentucky
154,2018.0,1113.0,1252.0,0.998533901152601,Arizona St,Lipscomb
155,2018.0,1113.0,1254.0,,Arizona St,Long Island
156,2018.0,1113.0,1260.0,,Arizona St,Loyola-Chicago
157,2018.0,1113.0,1267.0,0.9622397886171995,Arizona St,Marshall
158,2018.0,1113.0,1274.0,0.7597671865291666,Arizona St,Miami FL
159,2018.0,1113.0,1276.0,0.7935921149046615,Arizona St,Michigan
160,2018.0,1113.0,1277.0,0.8880313139120817,Arizona St,Michigan St
161,2018.0,1113.0,1281.0,0.865715536411405,Arizona St,Missouri
162,2018.0,1113.0,1285.0,0.9937623217800905,Arizona St,Montana
163,2018.0,1113.0,1293.0,0.9828961416648879,Arizona St,Murray St
164,2018.0,1113.0,1300.0,0.9987409898121729,Arizona St,NC Central
165,2018.0,1113.0,1301.0,0.7487201864396922,Arizona St,NC State
166,2018.0,1113.0,1305.0,0.8697622289381819,Arizona St,Nevada
167,2018.0,1113.0,1308.0,,Arizona St,New Mexico St
168,2018.0,1113.0,1314.0,0.6982119316204619,Arizona St,North Carolina
169,2018.0,1113.0,1326.0,0.8874278486428662,Arizona St,Ohio St
170,2018.0,1113.0,1328.0,0.8706533662418132,Arizona St,Oklahoma
171,2018.0,1113.0,1335.0,0.9921826162832666,Arizona St,Penn
172,2018.0,1113.0,1344.0,0.8649534980854777,Arizona St,Providence
173,2018.0,1113.0,1345.0,0.8406036777481118,Arizona St,Purdue
174,2018.0,1113.0,1347.0,0.9984577711076584,Arizona St,Radford
175,2018.0,1113.0,1348.0,0.9179056981683528,Arizona St,Rhode Island
176,2018.0,1113.0,1355.0,0.9879097534668109,Arizona St,S Dakota St
177,2018.0,1113.0,1361.0,0.7168292107391504,Arizona St,San Diego St
178,2018.0,1113.0,1371.0,0.8562608239284982,Arizona St,Seton Hall
179,2018.0,1113.0,1372.0,0.9977949636642941,Arizona St,SF Austin
180,2018.0,1113.0,1382.0,0.9280709061465165,Arizona St,St Bonaventure
181,2018.0,1113.0,1393.0,0.8870320753596599,Arizona St,Syracuse
182,2018.0,1113.0,1395.0,0.9106456892828219,Arizona St,TCU
183,2018.0,1113.0,1397.0,0.8262003835452718,Arizona St,Tennessee
184,2018.0,1113.0,1400.0,0.871717354745666,Arizona St,Texas
185,2018.0,1113.0,1401.0,0.8823044175236479,Arizona St,Texas A&M
186,2018.0,1113.0,1403.0,0.721878204799848,Arizona St,Texas Tech
187,2018.0,1113.0,1411.0,0.9987483862461493,Arizona St,TX Southern
188,2018.0,1113.0,1417.0,0.8990080238456108,Arizona St,UCLA
189,2018.0,1113.0,1420.0,0.9948526620819373,Arizona St,UMBC
190,2018.0,1113.0,1422.0,0.5482725071640319,Arizona St,UNC Greensboro
191,2018.0,1113.0,1437.0,0.6129652263970606,Arizona St,Villanova
192,2018.0,1113.0,1438.0,0.3187108677060654,Arizona St,Virginia
193,2018.0,1113.0,1439.0,0.758787620253964,Arizona St,Virginia Tech
194,2018.0,1113.0,1452.0,0.7451206605566368,Arizona St,West Virginia
195,2018.0,1113.0,1455.0,0.8867625766077226,Arizona St,Wichita St
196,2018.0,1113.0,1460.0,0.9992404835894956,Arizona St,Wright St
197,2018.0,1113.0,1462.0,0.7213074750687011,Arizona St,Xavier
198,2018.0,1116.0,1120.0,0.5050226659751906,Arkansas,Auburn
199,2018.0,1116.0,1137.0,0.9870470198634992,Arkansas,Bucknell
200,2018.0,1116.0,1138.0,0.9970305167105814,Arkansas,Buffalo
201,2018.0,1116.0,1139.0,0.6074563516559381,Arkansas,Butler
202,2018.0,1116.0,1153.0,0.4221446145779012,Arkansas,Cincinnati
203,2018.0,1116.0,1155.0,0.3830238005608685,Arkansas,Clemson
204,2018.0,1116.0,1158.0,0.991000939384157,Arkansas,Col Charleston
205,2018.0,1116.0,1166.0,0.5738583548930564,Arkansas,Creighton
206,2018.0,1116.0,1168.0,,Arkansas,CS Fullerton
207,2018.0,1116.0,1172.0,0.6068285941531716,Arkansas,Davidson
208,2018.0,1116.0,1181.0,0.2192681009356012,Arkansas,Duke
209,2018.0,1116.0,1196.0,0.34921019278520776,Arkansas,Florida
210,2018.0,1116.0,1199.0,0.2824777790789218,Arkansas,Florida St
211,2018.0,1116.0,1209.0,,Arkansas,Georgia St
212,2018.0,1116.0,1211.0,0.42159313804726684,Arkansas,Gonzaga
213,2018.0,1116.0,1222.0,0.3678364848699837,Arkansas,Houston
214,2018.0,1116.0,1233.0,0.9911602751052203,Arkansas,Iona
215,2018.0,1116.0,1242.0,0.12292329551829155,Arkansas,Kansas
216,2018.0,1116.0,1243.0,0.5768324332868436,Arkansas,Kansas St
217,2018.0,1116.0,1246.0,0.4789557861639337,Arkansas,Kentucky
218,2018.0,1116.0,1252.0,0.9914514726506102,Arkansas,Lipscomb
219,2018.0,1116.0,1254.0,,Arkansas,Long Island
220,2018.0,1116.0,1260.0,,Arkansas,Loyola-Chicago
221,2018.0,1116.0,1267.0,0.8127129703691927,Arkansas,Marshall
222,2018.0,1116.0,1274.0,0.3500388239878914,Arkansas,Miami FL
223,2018.0,1116.0,1276.0,0.3956659729723081,Arkansas,Michigan
224,2018.0,1116.0,1277.0,0.5745685694980743,Arkansas,Michigan St
225,2018.0,1116.0,1281.0,0.523314046818425,Arkansas,Missouri
226,2018.0,1116.0,1285.0,0.9644500033016893,Arkansas,Montana
227,2018.0,1116.0,1293.0,0.9072850786743716,Arkansas,Murray St
228,2018.0,1116.0,1300.0,0.9926516027942035,Arkansas,NC Central
229,2018.0,1116.0,1301.0,0.33660200097530335,Arkansas,NC State
230,2018.0,1116.0,1305.0,0.5321022758355267,Arkansas,Nevada
231,2018.0,1116.0,1308.0,,Arkansas,New Mexico St
232,2018.0,1116.0,1314.0,0.28262568069260025,Arkansas,North Carolina
233,2018.0,1116.0,1326.0,0.573087847880656,Arkansas,Ohio St
234,2018.0,1116.0,1328.0,0.534066126008621,Arkansas,Oklahoma
235,2018.0,1116.0,1335.0,0.9557772339861945,Arkansas,Penn
236,2018.0,1116.0,1344.0,0.521682509855506,Arkansas,Providence
237,2018.0,1116.0,1345.0,0.47313950977691266,Arkansas,Purdue
238,2018.0,1116.0,1347.0,0.9910108844498478,Arkansas,Radford
239,2018.0,1116.0,1348.0,0.6556467086205426,Arkansas,Rhode Island
240,2018.0,1116.0,1355.0,0.9329504500424692,Arkansas,S Dakota St
241,2018.0,1116.0,1361.0,0.30122218113116966,Arkansas,San Diego St
242,2018.0,1116.0,1371.0,0.5035755763435876,Arkansas,Seton Hall
243,2018.0,1116.0,1372.0,0.9871886760511668,Arkansas,SF Austin
244,2018.0,1116.0,1382.0,0.6872201727913675,Arkansas,St Bonaventure
245,2018.0,1116.0,1393.0,0.5721197892290854,Arkansas,Syracuse
246,2018.0,1116.0,1395.0,0.6344307261025592,Arkansas,TCU
247,2018.0,1116.0,1397.0,0.4473613318443774,Arkansas,Tennessee
248,2018.0,1116.0,1400.0,0.5364246435965913,Arkansas,Texas
249,2018.0,1116.0,1401.0,0.5607394361943641,Arkansas,Texas A&M
250,2018.0,1116.0,1403.0,0.30651247434861073,Arkansas,Texas Tech
251,2018.0,1116.0,1411.0,0.9926945114879805,Arkansas,TX Southern
252,2018.0,1116.0,1417.0,0.6025206100142727,Arkansas,UCLA
253,2018.0,1116.0,1420.0,0.9705120717793577,Arkansas,UMBC
254,2018.0,1116.0,1422.0,0.17128055771667805,Arkansas,UNC Greensboro
255,2018.0,1116.0,1437.0,0.21240679526147355,Arkansas,Villanova
256,2018.0,1116.0,1438.0,0.07378338467859019,Arkansas,Virginia
257,2018.0,1116.0,1439.0,0.34882047796733495,Arkansas,Virginia Tech
258,2018.0,1116.0,1452.0,0.3323631502963775,Arkansas,West Virginia
259,2018.0,1116.0,1455.0,0.5714619742029625,Arkansas,Wichita St
260,2018.0,1116.0,1460.0,0.9955562221779426,Arkansas,Wright St
261,2018.0,1116.0,1462.0,0.3059089346313912,Arkansas,Xavier
262,2018.0,1120.0,1137.0,0.986931787607227,Auburn,Bucknell
263,2018.0,1120.0,1138.0,0.9970038300064248,Auburn,Buffalo
264,2018.0,1120.0,1139.0,0.6053145153707743,Auburn,Butler
265,2018.0,1120.0,1153.0,0.4199571482733792,Auburn,Cincinnati
266,2018.0,1120.0,1155.0,0.38090542577403647,Auburn,Clemson
267,2018.0,1120.0,1158.0,0.9909205584137963,Auburn,Col Charleston
268,2018.0,1120.0,1166.0,0.57166246336401,Auburn,Creighton
269,2018.0,1120.0,1168.0,,Auburn,CS Fullerton
270,2018.0,1120.0,1172.0,0.6046855616739707,Auburn,Davidson
271,2018.0,1120.0,1181.0,0.21773578273579852,Auburn,Duke
272,2018.0,1120.0,1196.0,0.34717359784097673,Auburn,Florida
273,2018.0,1120.0,1199.0,0.2806625266991556,Auburn,Florida St
274,2018.0,1120.0,1209.0,,Auburn,Georgia St
275,2018.0,1120.0,1211.0,0.41940645531184145,Auburn,Gonzaga
276,2018.0,1120.0,1222.0,0.3657523120103825,Auburn,Houston
277,2018.0,1120.0,1233.0,0.9910813045371695,Auburn,Iona
278,2018.0,1120.0,1242.0,0.12195909139328186,Auburn,Kansas
279,2018.0,1120.0,1243.0,0.5746405075297314,Auburn,Kansas St
280,2018.0,1120.0,1246.0,0.47671679561958435,Auburn,Kentucky
281,2018.0,1120.0,1252.0,0.9913750808876693,Auburn,Lipscomb
282,2018.0,1120.0,1254.0,,Auburn,Long Island
283,2018.0,1120.0,1260.0,,Auburn,Loyola-Chicago
284,2018.0,1120.0,1267.0,0.811343257418688,Auburn,Marshall
285,2018.0,1120.0,1274.0,0.34799998061263304,Auburn,Miami FL
286,2018.0,1120.0,1276.0,0.3935222750008225,Auburn,Michigan
287,2018.0,1120.0,1277.0,0.5723736105447655,Auburn,Michigan St
288,2018.0,1120.0,1281.0,0.5210750685535094,Auburn,Missouri
289,2018.0,1120.0,1285.0,0.9641410467806,Auburn,Montana
290,2018.0,1120.0,1293.0,0.9065274649570951,Auburn,Murray St
291,2018.0,1120.0,1300.0,0.9925858554924346,Auburn,NC Central
292,2018.0,1120.0,1301.0,0.3346011313509893,Auburn,NC State
293,2018.0,1120.0,1305.0,0.5298674924299227,Auburn,Nevada
294,2018.0,1120.0,1308.0,,Auburn,New Mexico St
295,2018.0,1120.0,1314.0,0.2808098498362599,Auburn,North Carolina
296,2018.0,1120.0,1326.0,0.5708909548646626,Auburn,Ohio St
297,2018.0,1120.0,1328.0,0.5318324696309512,Auburn,Oklahoma
298,2018.0,1120.0,1335.0,0.9553963903281333,Auburn,Penn
299,2018.0,1120.0,1344.0,0.5194429054688419,Auburn,Providence
300,2018.0,1120.0,1345.0,0.47090313573390197,Auburn,Purdue
301,2018.0,1120.0,1347.0,0.990930591497359,Auburn,Radford
302,2018.0,1120.0,1348.0,0.6536178798676386,Auburn,Rhode Island
303,2018.0,1120.0,1355.0,0.9323869301218477,Auburn,S Dakota St
304,2018.0,1120.0,1361.0,0.29933672538693845,Auburn,San Diego St
305,2018.0,1120.0,1371.0,0.5013322317142513,Auburn,Seton Hall
306,2018.0,1120.0,1372.0,0.9870746874939238,Auburn,SF Austin
307,2018.0,1120.0,1382.0,0.6852880748460405,Auburn,St Bonaventure
308,2018.0,1120.0,1393.0,0.5699216530853646,Auburn,Syracuse
309,2018.0,1120.0,1395.0,0.6323469916532803,Auburn,TCU
310,2018.0,1120.0,1397.0,0.44514385608151746,Auburn,Tennessee
311,2018.0,1120.0,1400.0,0.534192432303528,Auburn,Texas
312,2018.0,1120.0,1401.0,0.5585279493810511,Auburn,Texas A&M
313,2018.0,1120.0,1403.0,0.30460833963025036,Auburn,Texas Tech
314,2018.0,1120.0,1411.0,0.9926291452465544,Auburn,TX Southern
315,2018.0,1120.0,1417.0,0.6003695600018403,Auburn,UCLA
316,2018.0,1120.0,1420.0,0.9702541743522549,Auburn,UMBC
317,2018.0,1120.0,1422.0,0.17001056663423073,Auburn,UNC Greensboro
318,2018.0,1120.0,1437.0,0.21090947301959684,Auburn,Villanova
319,2018.0,1120.0,1438.0,0.07317247425282286,Auburn,Virginia
320,2018.0,1120.0,1439.0,0.34678494472955607,Auburn,Virginia Tech
321,2018.0,1120.0,1452.0,0.3303749295027133,Auburn,West Virginia
322,2018.0,1120.0,1455.0,0.5692630029452496,Auburn,Wichita St
323,2018.0,1120.0,1460.0,0.9955163455927037,Auburn,Wright St
324,2018.0,1120.0,1462.0,0.3040069056424851,Auburn,Xavier
325,2018.0,1137.0,1138.0,,Bucknell,Buffalo
326,2018.0,1137.0,1139.0,,Bucknell,Butler
327,2018.0,1137.0,1153.0,,Bucknell,Cincinnati
328,2018.0,1137.0,1155.0,,Bucknell,Clemson
329,2018.0,1137.0,1158.0,,Bucknell,Col Charleston
330,2018.0,1137.0,1166.0,,Bucknell,Creighton
331,2018.0,1137.0,1168.0,,Bucknell,CS Fullerton
332,2018.0,1137.0,1172.0,,Bucknell,Davidson
333,2018.0,1137.0,1181.0,,Bucknell,Duke
334,2018.0,1137.0,1196.0,,Bucknell,Florida
335,2018.0,1137.0,1199.0,,Bucknell,Florida St
336,2018.0,1137.0,1209.0,,Bucknell,Georgia St
337,2018.0,1137.0,1211.0,,Bucknell,Gonzaga
338,2018.0,1137.0,1222.0,,Bucknell,Houston
339,2018.0,1137.0,1233.0,,Bucknell,Iona
340,2018.0,1137.0,1242.0,,Bucknell,Kansas
341,2018.0,1137.0,1243.0,,Bucknell,Kansas St
342,2018.0,1137.0,1246.0,,Bucknell,Kentucky
343,2018.0,1137.0,1252.0,,Bucknell,Lipscomb
344,2018.0,1137.0,1254.0,,Bucknell,Long Island
345,2018.0,1137.0,1260.0,,Bucknell,Loyola-Chicago
346,2018.0,1137.0,1267.0,,Bucknell,Marshall
347,2018.0,1137.0,1274.0,,Bucknell,Miami FL
348,2018.0,1137.0,1276.0,,Bucknell,Michigan
349,2018.0,1137.0,1277.0,,Bucknell,Michigan St
350,2018.0,1137.0,1281.0,,Bucknell,Missouri
351,2018.0,1137.0,1285.0,,Bucknell,Montana
352,2018.0,1137.0,1293.0,,Bucknell,Murray St
353,2018.0,1137.0,1300.0,,Bucknell,NC Central
354,2018.0,1137.0,1301.0,,Bucknell,NC State
355,2018.0,1137.0,1305.0,,Bucknell,Nevada
356,2018.0,1137.0,1308.0,,Bucknell,New Mexico St
357,2018.0,1137.0,1314.0,,Bucknell,North Carolina
358,2018.0,1137.0,1326.0,,Bucknell,Ohio St
359,2018.0,1137.0,1328.0,,Bucknell,Oklahoma
360,2018.0,1137.0,1335.0,,Bucknell,Penn
361,2018.0,1137.0,1344.0,,Bucknell,Providence
362,2018.0,1137.0,1345.0,,Bucknell,Purdue
363,2018.0,1137.0,1347.0,,Bucknell,Radford
364,2018.0,1137.0,1348.0,,Bucknell,Rhode Island
365,2018.0,1137.0,1355.0,,Bucknell,S Dakota St
366,2018.0,1137.0,1361.0,,Bucknell,San Diego St
367,2018.0,1137.0,1371.0,,Bucknell,Seton Hall
368,2018.0,1137.0,1372.0,,Bucknell,SF Austin
369,2018.0,1137.0,1382.0,,Bucknell,St Bonaventure
370,2018.0,1137.0,1393.0,,Bucknell,Syracuse
371,2018.0,1137.0,1395.0,,Bucknell,TCU
372,2018.0,1137.0,1397.0,,Bucknell,Tennessee
373,2018.0,1137.0,1400.0,,Bucknell,Texas
374,2018.0,1137.0,1401.0,,Bucknell,Texas A&M
375,2018.0,1137.0,1403.0,,Bucknell,Texas Tech
376,2018.0,1137.0,1411.0,,Bucknell,TX Southern
377,2018.0,1137.0,1417.0,,Bucknell,UCLA
378,2018.0,1137.0,1420.0,,Bucknell,UMBC
379,2018.0,1137.0,1422.0,,Bucknell,UNC Greensboro
380,2018.0,1137.0,1437.0,,Bucknell,Villanova
381,2018.0,1137.0,1438.0,,Bucknell,Virginia
382,2018.0,1137.0,1439.0,,Bucknell,Virginia Tech
383,2018.0,1137.0,1452.0,,Bucknell,West Virginia
384,2018.0,1137.0,1455.0,,Bucknell,Wichita St
385,2018.0,1137.0,1460.0,,Bucknell,Wright St
386,2018.0,1137.0,1462.0,,Bucknell,Xavier
387,2018.0,1138.0,1139.0,,Buffalo,Butler
388,2018.0,1138.0,1153.0,,Buffalo,Cincinnati
389,2018.0,1138.0,1155.0,,Buffalo,Clemson
390,2018.0,1138.0,1158.0,,Buffalo,Col Charleston
391,2018.0,1138.0,1166.0,,Buffalo,Creighton
392,2018.0,1138.0,1168.0,,Buffalo,CS Fullerton
393,2018.0,1138.0,1172.0,,Buffalo,Davidson
394,2018.0,1138.0,1181.0,,Buffalo,Duke
395,2018.0,1138.0,1196.0,,Buffalo,Florida
