,Year,Wteam,Lteam,prob,WTeamName,LTeamName
54,2018.0,1104.0,1401.0,0.4239881228864309,Alabama,Texas A&M
55,2018.0,1104.0,1403.0,0.29039352354019254,Alabama,Texas Tech
56,2018.0,1104.0,1411.0,0.9903606975795648,Alabama,TX Southern
57,2018.0,1104.0,1417.0,0.5215664096609344,Alabama,UCLA
58,2018.0,1104.0,1420.0,0.9122969930928848,Alabama,UMBC
59,2018.0,1104.0,1422.0,0.8153775457994087,Alabama,UNC Greensboro
60,2018.0,1104.0,1437.0,0.13552390543710377,Alabama,Villanova
61,2018.0,1104.0,1438.0,0.07155824543903323,Alabama,Virginia
62,2018.0,1104.0,1439.0,0.45207613700637533,Alabama,Virginia Tech
63,2018.0,1104.0,1452.0,0.26637970249814924,Alabama,West Virginia
64,2018.0,1104.0,1455.0,0.3447110191246943,Alabama,Wichita St
65,2018.0,1104.0,1460.0,0.8927804318278826,Alabama,Wright St
66,2018.0,1104.0,1462.0,0.1615131406043189,Alabama,Xavier
67,2018.0,1112.0,1113.0,0.7173973556514943,Arizona,Arizona St
68,2018.0,1112.0,1116.0,0.5394584940820772,Arizona,Arkansas
69,2018.0,1112.0,1120.0,0.4902217761240358,Arizona,Auburn
70,2018.0,1112.0,1137.0,0.929863774772865,Arizona,Bucknell
71,2018.0,1112.0,1138.0,0.8292904229648822,Arizona,Buffalo
72,2018.0,1112.0,1139.0,0.6128547451847386,Arizona,Butler
73,2018.0,1112.0,1153.0,0.3154722080552826,Arizona,Cincinnati
74,2018.0,1112.0,1155.0,0.5140521622550482,Arizona,Clemson
75,2018.0,1112.0,1158.0,0.8867999809245717,Arizona,Col Charleston
76,2018.0,1112.0,1166.0,0.5877362534166379,Arizona,Creighton
77,2018.0,1112.0,1168.0,0.9346563803903891,Arizona,CS Fullerton
78,2018.0,1112.0,1172.0,0.8402337933327365,Arizona,Davidson
79,2018.0,1112.0,1181.0,0.4085317885335433,Arizona,Duke
80,2018.0,1112.0,1196.0,0.5856451660384134,Arizona,Florida
81,2018.0,1112.0,1199.0,0.6695137467143797,Arizona,Florida St
82,2018.0,1112.0,1209.0,0.9522894893200935,Arizona,Georgia St
83,2018.0,1112.0,1211.0,0.4485776609228741,Arizona,Gonzaga
84,2018.0,1112.0,1222.0,0.5641053872139041,Arizona,Houston
85,2018.0,1112.0,1233.0,0.961809508722851,Arizona,Iona
86,2018.0,1112.0,1242.0,0.3047222798636124,Arizona,Kansas
87,2018.0,1112.0,1243.0,0.5236515778097461,Arizona,Kansas St
88,2018.0,1112.0,1246.0,0.4704984443155427,Arizona,Kentucky
89,2018.0,1112.0,1252.0,0.9472886766630979,Arizona,Lipscomb
90,2018.0,1112.0,1254.0,0.9865656042979405,Arizona,Long Island
91,2018.0,1112.0,1260.0,0.7366274100573486,Arizona,Loyola-Chicago
92,2018.0,1112.0,1267.0,0.9036600441807572,Arizona,Marshall
93,2018.0,1112.0,1274.0,0.599380211365562,Arizona,Miami FL
94,2018.0,1112.0,1276.0,0.40989341046640065,Arizona,Michigan
95,2018.0,1112.0,1277.0,0.3139046502988882,Arizona,Michigan St
96,2018.0,1112.0,1281.0,0.6503400296468206,Arizona,Missouri
97,2018.0,1112.0,1285.0,0.8756833615145251,Arizona,Montana
98,2018.0,1112.0,1293.0,0.8255925357581816,Arizona,Murray St
99,2018.0,1112.0,1300.0,0.9949047904817975,Arizona,NC Central
100,2018.0,1112.0,1301.0,0.6573031700968653,Arizona,NC State
101,2018.0,1112.0,1305.0,0.6877484333558277,Arizona,Nevada
102,2018.0,1112.0,1308.0,0.7712823028104917,Arizona,New Mexico St
103,2018.0,1112.0,1314.0,0.42503142352708295,Arizona,North Carolina
104,2018.0,1112.0,1326.0,0.5365896933275566,Arizona,Ohio St
105,2018.0,1112.0,1328.0,0.6107569532269441,Arizona,Oklahoma
106,2018.0,1112.0,1335.0,0.9286044248773205,Arizona,Penn
107,2018.0,1112.0,1344.0,0.5965337996909131,Arizona,Providence
108,2018.0,1112.0,1345.0,0.40831034907404623,Arizona,Purdue
109,2018.0,1112.0,1347.0,0.9671232433880106,Arizona,Radford
110,2018.0,1112.0,1348.0,0.6955610771082844,Arizona,Rhode Island
111,2018.0,1112.0,1355.0,0.7794276484043514,Arizona,S Dakota St
112,2018.0,1112.0,1361.0,0.802011003256952,Arizona,San Diego St
113,2018.0,1112.0,1371.0,0.5939731838731576,Arizona,Seton Hall
114,2018.0,1112.0,1372.0,0.9325506200130409,Arizona,SF Austin
115,2018.0,1112.0,1382.0,0.7402860641331811,Arizona,St Bonaventure
116,2018.0,1112.0,1393.0,0.7090892110756759,Arizona,Syracuse
117,2018.0,1112.0,1395.0,0.550392785702185,Arizona,TCU
118,2018.0,1112.0,1397.0,0.4006852081566579,Arizona,Tennessee
119,2018.0,1112.0,1400.0,0.5894385655462147,Arizona,Texas
120,2018.0,1112.0,1401.0,0.5903906971336352,Arizona,Texas A&M
121,2018.0,1112.0,1403.0,0.4448577031931014,Arizona,Texas Tech
122,2018.0,1112.0,1411.0,0.995054030539342,Arizona,TX Southern
123,2018.0,1112.0,1417.0,0.6809894770354362,Arizona,UCLA
124,2018.0,1112.0,1420.0,0.9532031863020388,Arizona,UMBC
125,2018.0,1112.0,1422.0,0.8963528564954617,Arizona,UNC Greensboro
126,2018.0,1112.0,1437.0,0.23487746670850243,Arizona,Villanova
127,2018.0,1112.0,1438.0,0.1311313648524934,Arizona,Virginia
128,2018.0,1112.0,1439.0,0.6176812440194539,Arizona,Virginia Tech
129,2018.0,1112.0,1452.0,0.41555073188558517,Arizona,West Virginia
130,2018.0,1112.0,1455.0,0.5074078774553089,Arizona,Wichita St
131,2018.0,1112.0,1460.0,0.9422128880761151,Arizona,Wright St
132,2018.0,1112.0,1462.0,0.2738832615431628,Arizona,Xavier
133,2018.0,1113.0,1116.0,0.31726629216625746,Arizona St,Arkansas
134,2018.0,1113.0,1120.0,0.27614916198642736,Arizona St,Auburn
135,2018.0,1113.0,1137.0,0.8402477175550047,Arizona St,Bucknell
136,2018.0,1113.0,1138.0,0.6583793532926815,Arizona St,Buffalo
137,2018.0,1113.0,1139.0,0.38575336726495046,Arizona St,Butler
138,2018.0,1113.0,1153.0,0.15457174425385192,Arizona St,Cincinnati
139,2018.0,1113.0,1155.0,0.2956075669585043,Arizona St,Clemson
140,2018.0,1113.0,1158.0,0.7565646933838837,Arizona St,Col Charleston
141,2018.0,1113.0,1166.0,0.3612572900564174,Arizona St,Creighton
142,2018.0,1113.0,1168.0,0.8501773675504908,Arizona St,CS Fullerton
143,2018.0,1113.0,1172.0,0.6759984182734216,Arizona St,Davidson
144,2018.0,1113.0,1181.0,0.2150812218261174,Arizona St,Duke
145,2018.0,1113.0,1196.0,0.3592697809934174,Arizona St,Florida
146,2018.0,1113.0,1199.0,0.4455814944089369,Arizona St,Florida St
147,2018.0,1113.0,1209.0,0.8878724516262745,Arizona St,Georgia St
148,2018.0,1113.0,1211.0,0.24398665641861156,Arizona St,Gonzaga
149,2018.0,1113.0,1222.0,0.33923936227707885,Arizona St,Houston
150,2018.0,1113.0,1233.0,0.9090180278824445,Arizona St,Iona
151,2018.0,1113.0,1242.0,0.148118240428024,Arizona St,Kansas
152,2018.0,1113.0,1243.0,0.3036769290334111,Arizona St,Kansas St
153,2018.0,1113.0,1246.0,0.26063519201775087,Arizona St,Kentucky
154,2018.0,1113.0,1252.0,0.8769918710782557,Arizona St,Lipscomb
155,2018.0,1113.0,1254.0,0.9668142320597463,Arizona St,Long Island
156,2018.0,1113.0,1260.0,0.5259731479289647,Arizona St,Loyola-Chicago
157,2018.0,1113.0,1267.0,0.7881890412143512,Arizona St,Marshall
158,2018.0,1113.0,1274.0,0.37246813013054486,Arizona St,Miami FL
159,2018.0,1113.0,1276.0,0.2160335796951123,Arizona St,Michigan
160,2018.0,1113.0,1277.0,0.1536242615657918,Arizona St,Michigan St
161,2018.0,1113.0,1281.0,0.4245818670184504,Arizona St,Missouri
162,2018.0,1113.0,1285.0,0.7364593504023762,Arizona St,Montana
163,2018.0,1113.0,1293.0,0.6525304437471626,Arizona St,Murray St
164,2018.0,1113.0,1300.0,0.9872553853720788,Arizona St,NC Central
165,2018.0,1113.0,1301.0,0.43211501348185544,Arizona St,NC State
166,2018.0,1113.0,1305.0,0.46632297857881416,Arizona St,Nevada
167,2018.0,1113.0,1308.0,0.5722506439240338,Arizona St,New Mexico St
168,2018.0,1113.0,1314.0,0.2267632792504694,Arizona St,North Carolina
169,2018.0,1113.0,1326.0,0.3147714905370024,Arizona St,Ohio St
170,2018.0,1113.0,1328.0,0.3836625683320161,Arizona St,Oklahoma
171,2018.0,1113.0,1335.0,0.8376601707676569,Arizona St,Penn
172,2018.0,1113.0,1344.0,0.36970487349877146,Arizona St,Providence
173,2018.0,1113.0,1345.0,0.2149265369062227,Arizona St,Purdue
174,2018.0,1113.0,1347.0,0.9210742934687138,Arizona St,Radford
175,2018.0,1113.0,1348.0,0.4754502659084578,Arizona St,Rhode Island
176,2018.0,1113.0,1355.0,0.5836579128620126,Arizona St,S Dakota St
177,2018.0,1113.0,1361.0,0.6164209985995787,Arizona St,San Diego St
178,2018.0,1113.0,1371.0,0.3672317002523789,Arizona St,Seton Hall
179,2018.0,1113.0,1372.0,0.8457983407924591,Arizona St,SF Austin
180,2018.0,1113.0,1382.0,0.5306937579488424,Arizona St,St Bonaventure
181,2018.0,1113.0,1393.0,0.49161038514888006,Arizona St,Syracuse
182,2018.0,1113.0,1395.0,0.3268936467683538,Arizona St,TCU
183,2018.0,1113.0,1397.0,0.20963330205081948,Arizona St,Tennessee
184,2018.0,1113.0,1400.0,0.36288102717721493,Arizona St,Texas
185,2018.0,1113.0,1401.0,0.3637914693461667,Arizona St,Texas A&M
186,2018.0,1113.0,1403.0,0.2412211329562451,Arizona St,Texas Tech
187,2018.0,1113.0,1411.0,0.9876258919069038,Arizona St,TX Southern
188,2018.0,1113.0,1417.0,0.4585445009658571,Arizona St,UCLA
189,2018.0,1113.0,1420.0,0.8898771314184201,Arizona St,UMBC
190,2018.0,1113.0,1422.0,0.7743109844642277,Arizona St,UNC Greensboro
191,2018.0,1113.0,1437.0,0.10856355944669685,Arizona St,Villanova
192,2018.0,1113.0,1438.0,0.05649131598920858,Arizona St,Virginia
193,2018.0,1113.0,1439.0,0.3905958068611532,Arizona St,Virginia Tech
194,2018.0,1113.0,1452.0,0.2200128351132147,Arizona St,West Virginia
195,2018.0,1113.0,1455.0,0.29010119456266814,Arizona St,Wichita St
196,2018.0,1113.0,1460.0,0.8661037164564742,Arizona St,Wright St
197,2018.0,1113.0,1462.0,0.1301610966702742,Arizona St,Xavier
198,2018.0,1116.0,1120.0,0.4525881243925418,Arkansas,Auburn
199,2018.0,1116.0,1137.0,0.9193462528482244,Arkansas,Bucknell
200,2018.0,1116.0,1138.0,0.8068242671805828,Arkansas,Buffalo
201,2018.0,1116.0,1139.0,0.5764524034518292,Arkansas,Butler
202,2018.0,1116.0,1153.0,0.2837857565097309,Arkansas,Cincinnati
203,2018.0,1116.0,1155.0,0.4762983623383787,Arkansas,Clemson
204,2018.0,1116.0,1158.0,0.870722493034069,Arkansas,Col Charleston
205,2018.0,1116.0,1166.0,0.550703587366803,Arkansas,Creighton
206,2018.0,1116.0,1168.0,0.9247994277979936,Arkansas,CS Fullerton
207,2018.0,1116.0,1172.0,0.8188933136801275,Arkansas,Davidson
208,2018.0,1116.0,1181.0,0.3725858601230101,Arkansas,Duke
209,2018.0,1116.0,1196.0,0.548568937575469,Arkansas,Florida
210,2018.0,1116.0,1199.0,0.6352683242524679,Arkansas,Florida St
211,2018.0,1116.0,1209.0,0.944935749292527,Arkansas,Georgia St
212,2018.0,1116.0,1211.0,0.41155996330556444,Arkansas,Gonzaga
213,2018.0,1116.0,1222.0,0.526659562244184,Arkansas,Houston
214,2018.0,1116.0,1233.0,0.9558550919315641,Arkansas,Iona
215,2018.0,1116.0,1242.0,0.27368387134843913,Arkansas,Kansas
216,2018.0,1116.0,1243.0,0.48589770516054376,Arkansas,Kansas St
217,2018.0,1116.0,1246.0,0.43309256279781744,Arkansas,Kentucky
218,2018.0,1116.0,1252.0,0.9392133499151978,Arkansas,Lipscomb
219,2018.0,1116.0,1254.0,0.9844084292538279,Arkansas,Long Island
220,2018.0,1116.0,1260.0,0.7062855083248363,Arkansas,Loyola-Chicago
221,2018.0,1116.0,1267.0,0.8896792503255263,Arkansas,Marshall
222,2018.0,1116.0,1274.0,0.5626151140496658,Arkansas,Miami FL
223,2018.0,1116.0,1276.0,0.3739034126080189,Arkansas,Michigan
224,2018.0,1116.0,1277.0,0.2823107123308945,Arkansas,Michigan St
225,2018.0,1116.0,1281.0,0.6152495619154672,Arkansas,Missouri
226,2018.0,1116.0,1285.0,0.8582793308504603,Arkansas,Montana
227,2018.0,1116.0,1293.0,0.802755471714161,Arkansas,Murray St
228,2018.0,1116.0,1300.0,0.9940786104314697,Arkansas,NC Central
229,2018.0,1116.0,1301.0,0.6225058762970064,Arkansas,NC State
230,2018.0,1116.0,1305.0,0.6544172091470608,Arkansas,Nevada
231,2018.0,1116.0,1308.0,0.7435428617530195,Arkansas,New Mexico St
232,2018.0,1116.0,1314.0,0.38858752016945064,Arkansas,North Carolina
233,2018.0,1116.0,1326.0,0.4988799427489238,Arkansas,Ohio St
234,2018.0,1116.0,1328.0,0.5742943766155717,Arkansas,Oklahoma
235,2018.0,1116.0,1335.0,0.9179147238194931,Arkansas,Penn
236,2018.0,1116.0,1344.0,0.5596993736707714,Arkansas,Providence
237,2018.0,1116.0,1345.0,0.37237163810113916,Arkansas,Purdue
238,2018.0,1116.0,1347.0,0.9619645470930178,Arkansas,Radford
239,2018.0,1116.0,1348.0,0.6626547493399597,Arkansas,Rhode Island
240,2018.0,1116.0,1355.0,0.7523589067231071,Arkansas,S Dakota St
241,2018.0,1116.0,1361.0,0.7769204893006005,Arkansas,San Diego St
242,2018.0,1116.0,1371.0,0.5570785598233631,Arkansas,Seton Hall
243,2018.0,1116.0,1372.0,0.9224023898405355,Arkansas,SF Austin
244,2018.0,1116.0,1382.0,0.7101998356811626,Arkansas,St Bonaventure
245,2018.0,1116.0,1393.0,0.676966023907069,Arkansas,Syracuse
246,2018.0,1116.0,1395.0,0.5127863918373323,Arkansas,TCU
247,2018.0,1116.0,1397.0,0.36500362600336766,Arkansas,Tennessee
248,2018.0,1116.0,1400.0,0.5524423705524492,Arkansas,Texas
249,2018.0,1116.0,1401.0,0.5534152957222535,Arkansas,Texas A&M
250,2018.0,1116.0,1403.0,0.4079198941574501,Arkansas,Texas Tech
251,2018.0,1116.0,1411.0,0.9942519097143465,Arkansas,TX Southern
252,2018.0,1116.0,1417.0,0.6473067627839332,Arkansas,UCLA
253,2018.0,1116.0,1420.0,0.9459822881999044,Arkansas,UMBC
254,2018.0,1116.0,1422.0,0.8814507616746018,Arkansas,UNC Greensboro
255,2018.0,1116.0,1437.0,0.208816648807467,Arkansas,Villanova
256,2018.0,1116.0,1438.0,0.11485373493529251,Arkansas,Virginia
257,2018.0,1116.0,1439.0,0.581422766430757,Arkansas,Virginia Tech
258,2018.0,1116.0,1452.0,0.37938335441590487,Arkansas,West Virginia
259,2018.0,1116.0,1455.0,0.4696704230117052,Arkansas,Wichita St
260,2018.0,1116.0,1460.0,0.9334146134588069,Arkansas,Wright St
261,2018.0,1116.0,1462.0,0.24487971019879756,Arkansas,Xavier
262,2018.0,1120.0,1137.0,0.9328163421723281,Auburn,Bucknell
263,2018.0,1120.0,1138.0,0.8357289215433529,Auburn,Buffalo
264,2018.0,1120.0,1139.0,0.623752767992858,Auburn,Butler
265,2018.0,1120.0,1153.0,0.32552858399731943,Auburn,Cincinnati
266,2018.0,1120.0,1155.0,0.5255784237515062,Auburn,Clemson
267,2018.0,1120.0,1158.0,0.8913536117114499,Auburn,Col Charleston
268,2018.0,1120.0,1166.0,0.5988785624392209,Auburn,Creighton
269,2018.0,1120.0,1168.0,0.9374207686833717,Auburn,CS Fullerton
270,2018.0,1120.0,1172.0,0.8463360298964155,Auburn,Davidson
271,2018.0,1120.0,1181.0,0.41973567177544013,Auburn,Duke
272,2018.0,1120.0,1196.0,0.5968052203770375,Auburn,Florida
273,2018.0,1120.0,1199.0,0.6796505343525061,Auburn,Florida St
274,2018.0,1120.0,1209.0,0.9543443408768936,Auburn,Georgia St
275,2018.0,1120.0,1211.0,0.46002560900445844,Auburn,Gonzaga
276,2018.0,1120.0,1222.0,0.5754249984850099,Auburn,Houston
277,2018.0,1120.0,1233.0,0.9634700694360996,Auburn,Iona
278,2018.0,1120.0,1242.0,0.31459346496413676,Auburn,Kansas
279,2018.0,1120.0,1243.0,0.5351560434494043,Auburn,Kansas St
280,2018.0,1120.0,1246.0,0.4820168058787373,Auburn,Kentucky
281,2018.0,1120.0,1252.0,0.9495474980931424,Auburn,Lipscomb
282,2018.0,1120.0,1254.0,0.9871641106718477,Auburn,Long Island
283,2018.0,1120.0,1260.0,0.7454882039859702,Auburn,Loyola-Chicago
284,2018.0,1120.0,1267.0,0.9076061174365145,Auburn,Marshall
285,2018.0,1120.0,1274.0,0.6104164197155558,Auburn,Miami FL
286,2018.0,1120.0,1276.0,0.4211080493392835,Auburn,Michigan
287,2018.0,1120.0,1277.0,0.323934703551532,Auburn,Michigan St
288,2018.0,1120.0,1281.0,0.6607669367977078,Auburn,Missouri
289,2018.0,1120.0,1285.0,0.8806239769435742,Auburn,Montana
290,2018.0,1120.0,1293.0,0.8321422739287745,Auburn,Murray St
291,2018.0,1120.0,1300.0,0.9951336161453556,Auburn,NC Central
292,2018.0,1120.0,1301.0,0.667628555643195,Auburn,NC State
293,2018.0,1120.0,1305.0,0.6975785582371531,Auburn,Nevada
294,2018.0,1120.0,1308.0,0.7793264586740187,Auburn,New Mexico St
295,2018.0,1120.0,1314.0,0.4363539757749811,Auburn,North Carolina
296,2018.0,1120.0,1326.0,0.5480513724089549,Auburn,Ohio St
297,2018.0,1120.0,1328.0,0.6216775746246133,Auburn,Oklahoma
298,2018.0,1120.0,1335.0,0.9316061084602283,Auburn,Penn
299,2018.0,1120.0,1344.0,0.6075970853507914,Auburn,Providence
300,2018.0,1120.0,1345.0,0.41951246675378184,Auburn,Purdue
301,2018.0,1120.0,1347.0,0.9685603100718705,Auburn,Radford
302,2018.0,1120.0,1348.0,0.7052506573240909,Auburn,Rhode Island
303,2018.0,1120.0,1355.0,0.78726434334549,Auburn,S Dakota St
304,2018.0,1120.0,1361.0,0.8092417075139675,Auburn,San Diego St
305,2018.0,1120.0,1371.0,0.6050601976859513,Auburn,Seton Hall
306,2018.0,1120.0,1372.0,0.9353979359253083,Auburn,SF Austin
307,2018.0,1120.0,1382.0,0.7490656989140707,Auburn,St Bonaventure
308,2018.0,1120.0,1393.0,0.7185224636874887,Auburn,Syracuse
309,2018.0,1120.0,1395.0,0.5617918711233861,Auburn,TCU
310,2018.0,1120.0,1397.0,0.41182373236628605,Auburn,Tennessee
311,2018.0,1120.0,1400.0,0.6005661340559626,Auburn,Texas
312,2018.0,1120.0,1401.0,0.6015099058270352,Auburn,Texas A&M
313,2018.0,1120.0,1403.0,0.4562892727359116,Auburn,Texas Tech
314,2018.0,1120.0,1411.0,0.9952761856605271,Auburn,TX Southern
315,2018.0,1120.0,1417.0,0.6909367628350347,Auburn,UCLA
316,2018.0,1120.0,1420.0,0.9552205361532905,Auburn,UMBC
317,2018.0,1120.0,1422.0,0.9005652974977646,Auburn,UNC Greensboro
318,2018.0,1120.0,1437.0,0.2432777647543758,Auburn,Villanova
319,2018.0,1120.0,1438.0,0.13648309579306164,Auburn,Virginia
320,2018.0,1120.0,1439.0,0.6285257548985087,Auburn,Virginia Tech
321,2018.0,1120.0,1452.0,0.4268082035755296,Auburn,West Virginia
322,2018.0,1120.0,1455.0,0.5189442549011856,Auburn,Wichita St
323,2018.0,1120.0,1460.0,0.9446765175769191,Auburn,Wright St
324,2018.0,1120.0,1462.0,0.28316230421685284,Auburn,Xavier
325,2018.0,1137.0,1138.0,0.2695454025620792,Bucknell,Buffalo
326,2018.0,1137.0,1139.0,0.10733956632447264,Bucknell,Butler
327,2018.0,1137.0,1153.0,0.0338233406964826,Bucknell,Cincinnati
328,2018.0,1137.0,1155.0,0.07437746841251101,Bucknell,Clemson
329,2018.0,1137.0,1158.0,0.37306883591417345,Bucknell,Col Charleston
330,2018.0,1137.0,1166.0,0.09771089393902366,Bucknell,Creighton
331,2018.0,1137.0,1168.0,0.5207336615755156,Bucknell,CS Fullerton
332,2018.0,1137.0,1172.0,0.2854536328158444,Bucknell,Davidson
333,2018.0,1137.0,1181.0,0.04985124280518812,Bucknell,Duke
334,2018.0,1137.0,1196.0,0.09695324064505359,Bucknell,Florida
335,2018.0,1137.0,1199.0,0.13336244317024443,Bucknell,Florida St
336,2018.0,1137.0,1209.0,0.6025688999137405,Bucknell,Georgia St
337,2018.0,1137.0,1211.0,0.0581973402319325,Bucknell,Gonzaga
338,2018.0,1137.0,1222.0,0.08950480338664978,Bucknell,Houston
339,2018.0,1137.0,1233.0,0.6567158567678002,Bucknell,Iona
340,2018.0,1137.0,1242.0,0.03221906239835899,Bucknell,Kansas
341,2018.0,1137.0,1243.0,0.07706853050064087,Bucknell,Kansas St
342,2018.0,1137.0,1246.0,0.06322872914208696,Bucknell,Kentucky
343,2018.0,1137.0,1252.0,0.5771870875334558,Bucknell,Lipscomb
344,2018.0,1137.0,1254.0,0.8479838264029449,Bucknell,Long Island
345,2018.0,1137.0,1260.0,0.17522721579082012,Bucknell,Loyola-Chicago
346,2018.0,1137.0,1267.0,0.4160604678858526,Bucknell,Marshall
347,2018.0,1137.0,1274.0,0.10204980736949124,Bucknell,Miami FL
348,2018.0,1137.0,1276.0,0.05011869461988274,Bucknell,Michigan
349,2018.0,1137.0,1277.0,0.033586608455342136,Bucknell,Michigan St
350,2018.0,1137.0,1281.0,0.12379178593080573,Bucknell,Missouri
351,2018.0,1137.0,1285.0,0.34856243263715825,Bucknell,Montana
352,2018.0,1137.0,1293.0,0.2644765413553879,Bucknell,Murray St
353,2018.0,1137.0,1300.0,0.936838107385409,Bucknell,NC Central
354,2018.0,1137.0,1301.0,0.1271675903248548,Bucknell,NC State
355,2018.0,1137.0,1305.0,0.1433275628068237,Bucknell,Nevada
356,2018.0,1137.0,1308.0,0.20392015916653375,Bucknell,New Mexico St
357,2018.0,1137.0,1314.0,0.053166779573080095,Bucknell,North Carolina
358,2018.0,1137.0,1326.0,0.08084537040911198,Bucknell,Ohio St
359,2018.0,1137.0,1328.0,0.1064961533791756,Bucknell,Oklahoma
360,2018.0,1137.0,1335.0,0.4969775431203457,Bucknell,Penn
361,2018.0,1137.0,1344.0,0.10096992970031309,Bucknell,Providence
362,2018.0,1137.0,1345.0,0.04980784951182874,Bucknell,Purdue
363,2018.0,1137.0,1347.0,0.6908344014110119,Bucknell,Radford
364,2018.0,1137.0,1348.0,0.14788474395167664,Bucknell,Rhode Island
365,2018.0,1137.0,1355.0,0.2116175262452875,Bucknell,S Dakota St
366,2018.0,1137.0,1361.0,0.23529932589782201,Bucknell,San Diego St
367,2018.0,1137.0,1371.0,0.100009236411717,Bucknell,Seton Hall
368,2018.0,1137.0,1372.0,0.5122498288763258,Bucknell,SF Austin
369,2018.0,1137.0,1382.0,0.1779818326210632,Bucknell,St Bonaventure
370,2018.0,1137.0,1393.0,0.15622715746261823,Bucknell,Syracuse
371,2018.0,1137.0,1395.0,0.08507731863538905,Bucknell,TCU
372,2018.0,1137.0,1397.0,0.048330829834564534,Bucknell,Tennessee
373,2018.0,1137.0,1400.0,0.09833243238365715,Bucknell,Texas
374,2018.0,1137.0,1401.0,0.0986819454910227,Bucknell,Texas A&M
